Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,City,Product_ID,Sales,Quantity,Discount,Profit,Return
CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,San Francisco,OFF-SU-10004782,25.35,3,0,7.605,0
CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,San Francisco,FUR-FU-10000672,35.28,3,0,11.9952,0
CA-2016-123526,12/24/2016,12/25/2016,First Class,BV-11245,Seattle,OFF-PA-10002986,33.4,5,0,16.032,1
CA-2016-127649,10/7/2016,10/9/2016,First Class,DL-13495,Spokane,TEC-MA-10001972,837.6,3,0.2,62.82,0
CA-2016-159989,12/9/2016,12/13/2016,Standard Class,EB-13870,Franklin,TEC-PH-10000169,40.68,3,0.2,-9.153,0
CA-2017-103499,11/20/2017,11/24/2017,Standard Class,ES-14020,Jackson,FUR-CH-10001482,209.568,2,0.2,-23.5764,0
US-2015-167220,12/12/2015,12/16/2015,Standard Class,JB-15925,Austin,TEC-AC-10002018,22.368,4,0.2,6.4308,0
CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Pembroke Pines,OFF-BI-10000301,3.882,2,0.7,-2.588,0
CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Pembroke Pines,OFF-PA-10004381,115.296,3,0.2,40.3536,0
CA-2017-169817,9/21/2017,9/25/2017,Standard Class,EB-13870,Philadelphia,OFF-BI-10004141,1.908,2,0.7,-1.5264,0
US-2017-144582,4/30/2017,5/5/2017,Standard Class,TC-21475,Danville,OFF-BI-10001575,43.372,7,0.8,-69.3952,0
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,New York City,TEC-PH-10000984,783.96,4,0,219.5088,0
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,New York City,OFF-BI-10000666,48.896,2,0.2,18.336,0
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,New York City,OFF-BI-10003712,7.856,2,0.2,2.8478,0
CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Columbus,OFF-LA-10003720,5.904,2,0.2,1.9926,0
CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Columbus,OFF-SU-10001664,13.712,2,0.2,1.0284,0
CA-2014-112851,9/17/2014,9/21/2014,Standard Class,NR-18550,Chula Vista,OFF-EN-10001453,182.94,3,0,85.9818,0
CA-2017-123701,11/24/2017,11/27/2017,First Class,PG-18820,San Francisco,OFF-AR-10001860,27.76,4,0,9.9936,0
CA-2015-118227,4/24/2015,4/28/2015,Standard Class,DB-13270,New York City,OFF-AR-10001044,25.99,1,0,7.5371,0
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,San Antonio,TEC-AC-10002473,113.52,5,0.2,29.799,0
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,San Antonio,TEC-PH-10001809,359.88,3,0.2,22.4925,0
CA-2017-158883,6/2/2017,6/3/2017,Same Day,CS-11860,Jacksonville,OFF-PA-10004733,25.344,4,0.2,9.1872,0
US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,San Francisco,OFF-BI-10003355,11.952,3,0.2,4.1832,0
US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,San Francisco,OFF-SU-10001212,6.24,3,0,1.872,0
US-2014-167262,10/31/2014,11/3/2014,Second Class,AC-10450,Avondale,TEC-PH-10000486,742.336,8,0.2,83.5128,0
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Chicago,FUR-FU-10004909,6.464,1,0.6,-4.04,0
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Chicago,OFF-LA-10001613,11.52,5,0.2,4.176,0
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Chicago,TEC-PH-10004447,222.384,2,0.2,16.6788,0
CA-2017-108091,11/16/2017,11/21/2017,Standard Class,EK-13795,Escondido,OFF-AR-10000255,23.36,4,0,6.0736,0
CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Long Beach,OFF-LA-10004425,8.67,3,0,4.0749,0
CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Long Beach,OFF-SU-10001664,25.71,3,0,6.6846,0
CA-2017-132346,11/7/2017,11/11/2017,Standard Class,PK-19075,Newark,OFF-AP-10000696,100.94,7,0,33.3102,1
CA-2014-150301,7/8/2014,7/10/2014,First Class,MH-18025,Buffalo,FUR-CH-10002647,63.882,1,0.1,10.647,0
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Houston,FUR-CH-10002758,683.144,4,0.3,0,0
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Houston,OFF-BI-10000201,1.476,3,0.8,-2.214,0
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Houston,OFF-SU-10004115,40.712,7,0.2,3.5623,0
US-2017-147984,1/28/2017,2/1/2017,Standard Class,GB-14575,Wichita,OFF-PA-10000806,279.9,5,0,137.151,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,OFF-AR-10001473,13.12,5,0.2,1.148,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,FUR-BO-10003450,69.576,4,0.7,-143.7904,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,OFF-AR-10001545,4.224,3,0.2,0.4752,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,TEC-AC-10004396,58.08,4,0.2,-6.534,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,FUR-FU-10002456,52.416,9,0.2,15.0696,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,FUR-FU-10001473,54.92,5,0.2,10.984,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,FUR-TA-10000849,364.95,5,0.5,-248.166,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,OFF-PA-10001166,85.056,3,0.2,28.7064,0
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Colorado Springs,OFF-PA-10003256,27.696,3,0.2,9.6936,0
US-2015-141684,6/29/2015,7/4/2015,Standard Class,MM-18055,New York City,OFF-PA-10002870,24.96,4,0,11.232,0
CA-2015-144722,3/16/2015,3/23/2015,Standard Class,MF-18250,Los Angeles,FUR-FU-10001215,43.13,1,0,18.1146,0
CA-2015-120516,8/13/2015,8/17/2015,Standard Class,CK-12595,Marietta,OFF-BI-10004187,5.64,3,0,2.7072,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,OFF-BI-10001718,57.582,3,0.7,-44.1462,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,OFF-PA-10004983,31.104,6,0.2,10.8864,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,FUR-FU-10002396,30.192,3,0.2,8.3028,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,TEC-PH-10003988,43.6,5,0.2,4.36,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,OFF-AR-10002467,4.768,2,0.2,0.4172,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,OFF-BI-10004002,10.38,2,0.7,-7.612,0
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Jacksonville,OFF-BI-10002309,13.392,8,0.7,-9.8208,0
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Philadelphia,TEC-PH-10003885,39.594,1,0.4,-7.2589,0
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Philadelphia,FUR-FU-10002501,91.008,9,0.2,19.3392,0
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Los Angeles,OFF-PA-10000176,37.94,2,0,18.2112,0
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Los Angeles,OFF-PA-10000327,42.8,10,0,19.26,0
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Los Angeles,OFF-ST-10004634,33.63,3,0,10.089,0
CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,Philadelphia,OFF-EN-10003040,62.808,3,0.2,21.1977,0
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Eau Claire,OFF-PA-10003228,195.64,4,0,91.9508,0
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Eau Claire,TEC-PH-10004345,239.9,2,0,71.97,0
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Philadelphia,FUR-CH-10000785,380.058,3,0.3,-21.7176,0
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Philadelphia,TEC-CO-10004115,1199.976,4,0.4,179.9964,0
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Philadelphia,FUR-FU-10002813,48.576,3,0.2,9.7152,0
CA-2016-111696,5/8/2016,5/10/2016,First Class,TB-21625,Los Angeles,OFF-PA-10002751,17.94,3,0,8.073,0
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Philadelphia,OFF-PA-10004569,18.264,3,0.2,6.1641,0
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Philadelphia,OFF-AP-10002998,34.656,2,0.2,5.6316,0
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Philadelphia,OFF-AP-10003287,81.552,2,0.2,8.1552,0
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Philadelphia,OFF-ST-10001370,227.136,4,0.2,-42.588,0
CA-2017-117436,6/8/2017,6/14/2017,Standard Class,LW-17125,Norwich,OFF-BI-10004040,10.36,2,0,5.0764,0
CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,San Antonio,OFF-AP-10002651,463.248,8,0.8,-1181.2824,0
CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,San Antonio,TEC-AC-10002402,383.952,6,0.2,47.994,0
CA-2016-134222,7/10/2016,7/11/2016,Same Day,NZ-18565,Yuma,OFF-BI-10001658,44.856,6,0.7,-35.8848,0
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Columbus,TEC-MA-10000752,30.345,7,0.7,-24.276,0
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Columbus,FUR-CH-10003817,127.554,3,0.3,-9.111,0
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Columbus,FUR-FU-10001876,77.952,3,0.2,15.5904,0
US-2017-136707,11/12/2017,11/15/2017,First Class,JE-15610,Los Angeles,OFF-BI-10003460,14.016,4,0.2,4.9056,0
CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Richmond,OFF-ST-10000464,69.52,2,0,19.4656,0
CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Richmond,OFF-AR-10001919,5.64,3,0,1.6356,0
CA-2016-152408,5/15/2016,5/21/2016,Standard Class,TT-21220,New York City,OFF-BI-10002393,13.776,3,0.2,4.4772,0
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Wausau,OFF-AP-10001293,245.88,6,0,68.8464,0
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Wausau,OFF-ST-10004258,36.63,3,0,9.8901,0
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Wausau,OFF-ST-10002214,22.58,2,0,5.8708,0
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Wausau,OFF-BI-10004970,12.39,3,0,5.8233,0
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,San Francisco,OFF-BI-10002571,39.92,5,0.2,13.473,0
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,San Francisco,OFF-PA-10002581,61.96,2,0,27.882,0
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,San Francisco,OFF-BI-10001097,19.936,4,0.2,7.2268,0
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Dublin,OFF-BI-10003429,3.798,2,0.7,-2.6586,0
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Dublin,OFF-PA-10000682,27.744,6,0.2,10.0572,0
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Dublin,TEC-PH-10001700,158.376,4,0.4,-34.3148,0
CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Henderson,FUR-FU-10000629,27.58,2,0,11.5836,0
CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Bowling Green,OFF-BI-10001267,5.553,3,0.7,-4.0722,0
CA-2017-118402,9/29/2017,10/4/2017,Standard Class,JO-15280,Memphis,OFF-ST-10001418,243.92,5,0.2,-54.882,0
US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,Lakewood,OFF-FA-10004968,14.96,4,0,0.2992,0
US-2014-128685,4/4/2014,4/5/2014,First Class,MZ-17515,Los Angeles,OFF-BI-10004140,7.184,2,0.2,2.245,0
CA-2015-124044,7/23/2015,7/26/2015,Second Class,MS-17830,Rochester,OFF-BI-10003460,10.512,3,0.2,3.6792,0
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Salem,TEC-PH-10002115,263.96,5,0.2,19.797,0
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Salem,OFF-AR-10003478,71.632,11,0.2,17.908,0
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Salem,OFF-AR-10000475,9.328,1,0.2,0.8162,0
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Pasco,OFF-AR-10003045,5.88,2,0,2.646,0
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Pasco,FUR-CH-10000454,975.92,5,0.2,121.99,0
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Pasco,OFF-AR-10000380,303.84,8,0,91.152,0
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Pasco,OFF-ST-10000736,485.88,6,0,19.4352,0
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Oakland,FUR-FU-10004270,12.54,3,0,4.5144,0
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Oakland,OFF-ST-10000617,8.94,3,0,0.6258,0
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Oakland,FUR-FU-10001706,9.24,3,0,4.4352,0
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Los Angeles,OFF-BI-10003364,70.008,3,0.2,24.5028,0
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Los Angeles,FUR-FU-10001861,77.6,4,0,38.024,0
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Los Angeles,FUR-FU-10004845,464.85,9,0,92.97,0
CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Oak Park,OFF-AR-10000823,10.192,7,0.2,1.0192,0
CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,Morristown,OFF-BI-10001359,1793.98,2,0,843.1706,0
CA-2014-138940,4/11/2014,4/16/2014,Second Class,GM-14455,Austin,TEC-PH-10001835,758.352,6,0.2,265.4232,0
CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,New York City,OFF-BI-10001191,20.368,1,0.2,7.3834,0
CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,New York City,OFF-BI-10003982,49.848,3,0.2,16.8237,0
CA-2017-163531,6/26/2017,6/30/2017,Standard Class,SC-20725,New York City,TEC-PH-10001425,239.97,3,0,67.1916,0
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Seattle,FUR-CH-10001215,2404.704,6,0.2,150.294,0
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Seattle,OFF-BI-10001718,563.024,11,0.2,190.0206,0
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Seattle,OFF-ST-10000991,344.91,3,0,10.3473,0
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Seattle,OFF-LA-10001613,8.64,3,0,4.2336,0
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Lancaster,TEC-PH-10003437,89.988,2,0.4,-14.998,0
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Lancaster,OFF-PA-10000675,229.544,7,0.2,83.2097,0
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Houston,OFF-FA-10000840,1.824,2,0.2,0.6156,0
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Houston,OFF-AP-10001947,18.32,5,0.8,-46.716,0
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Houston,OFF-ST-10002301,48.816,3,0.2,-11.5938,0
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Houston,OFF-BI-10001922,1.188,1,0.8,-1.9602,0
CA-2014-132864,12/2/2014,12/7/2014,Standard Class,KN-16390,Columbus,TEC-AC-10001267,119.8,5,0.2,29.95,0
US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Durham,OFF-ST-10000532,61.568,2,0.2,4.6176,0
US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Durham,OFF-AR-10002335,6.192,3,0.2,0.4644,0
US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Pensacola,OFF-BI-10000201,2.214,3,0.7,-1.476,0
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Henderson,OFF-EN-10004846,5.32,2,0,2.6068,0
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Henderson,FUR-CH-10000454,975.92,4,0,292.776,0
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Henderson,TEC-AC-10004145,2249.91,9,0,517.4793,0
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Henderson,OFF-ST-10001580,59.92,4,0,16.7776,0
CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Anaheim,OFF-BI-10003876,171.2,5,0.2,64.2,0
CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Anaheim,OFF-AR-10001972,3.36,2,0,0.8736,0
CA-2014-151379,12/16/2014,12/20/2014,Standard Class,SC-20695,Detroit,OFF-PA-10000595,114.2,5,0,52.532,0
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Marietta,FUR-CH-10004477,182.67,3,0,52.9743,0
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Marietta,TEC-AC-10003441,101.7,6,0,6.102,0
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Marietta,OFF-ST-10004459,1126.02,3,0,56.301,0
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Marietta,OFF-ST-10003805,1263.3,6,0,315.825,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-AR-10001246,8.82,3,0,2.5578,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-PA-10001295,37.94,2,0,18.2112,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-AR-10001231,4.2,2,0,1.176,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-ST-10002743,227.28,2,0,2.2728,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-PA-10004327,47.9,1,0,22.992,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-EN-10004773,61.96,2,0,30.3604,0
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Seattle,OFF-ST-10003470,1117.92,4,0,55.896,0
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Parma,FUR-CH-10003761,183.372,2,0.3,-7.8588,0
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Parma,OFF-PA-10002230,7.968,2,0.2,2.8884,0
CA-2016-130484,8/22/2016,8/27/2016,Standard Class,SG-20470,Gresham,OFF-BI-10000088,26.352,8,0.7,-18.4464,0
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Anaheim,OFF-ST-10001526,481.32,4,0,125.1432,0
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Anaheim,OFF-SU-10002557,13.98,1,0,3.6348,0
CA-2017-110884,3/7/2017,3/12/2017,Standard Class,SH-20395,New York City,OFF-BI-10003669,25.92,6,0.2,9.072,0
CA-2017-110884,3/7/2017,3/12/2017,Standard Class,SH-20395,New York City,OFF-LA-10003510,91.59,3,0,42.1314,0
US-2014-161613,12/1/2014,12/3/2014,Second Class,MC-17605,Houston,FUR-CH-10003746,674.058,3,0.3,-19.2588,0
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,Concord,OFF-BI-10003476,22.92,4,0,11.0016,0
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,Concord,OFF-ST-10001469,269.9,5,0,16.194,0
CA-2014-133809,11/18/2014,11/23/2014,Second Class,MS-17530,Fairfield,OFF-BI-10001757,11.808,8,0.7,-8.6592,0
CA-2014-133809,11/18/2014,11/23/2014,Second Class,MS-17530,Fairfield,TEC-PH-10004875,9.588,2,0.4,-2.0774,0
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Johnson City,OFF-EN-10001219,18.336,3,0.2,6.6468,1
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Johnson City,OFF-PA-10000019,36.288,7,0.2,12.7008,1
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Johnson City,TEC-PH-10001924,111.984,2,0.2,6.999,1
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Johnson City,OFF-BI-10002003,5.97,5,0.7,-4.577,1
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Johnson City,OFF-BI-10003727,2.508,2,0.7,-1.8392,1
CA-2015-161830,9/24/2015,9/26/2015,Second Class,ME-17725,Seattle,OFF-AR-10004042,35.96,2,0,10.4284,0
CA-2015-161830,9/24/2015,9/26/2015,Second Class,ME-17725,Seattle,OFF-BI-10001097,14.952,3,0.2,5.4201,0
CA-2017-163125,10/9/2017,10/11/2017,Second Class,MB-17305,League City,OFF-AR-10004344,67.144,7,0.2,5.8751,0
CA-2017-163125,10/9/2017,10/11/2017,Second Class,MB-17305,League City,FUR-CH-10001802,254.058,3,0.3,-32.6646,0
CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Gaithersburg,FUR-BO-10004709,173.94,3,0,38.2668,0
CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Gaithersburg,TEC-PH-10000455,231.98,2,0,67.2742,0
CA-2017-101728,8/19/2017,8/23/2017,Standard Class,SC-20575,Chicago,OFF-BI-10002393,2.296,2,0.8,-3.9032,0
CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Huntsville,OFF-PA-10004381,96.08,2,0,46.1184,0
CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Huntsville,OFF-FA-10003059,3.62,2,0,1.1946,0
CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Huntsville,OFF-PA-10000994,629.1,6,0,301.968,0
CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Huntsville,TEC-PH-10002890,90.48,2,0,23.5248,0
CA-2017-126438,9/10/2017,9/13/2017,First Class,AR-10345,Lawrence,OFF-AR-10003338,14.88,2,0,3.72,0
CA-2017-117653,10/19/2017,10/23/2017,Standard Class,MO-17500,Chicago,FUR-TA-10003008,91.275,1,0.5,-67.5435,0
CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Fairfield,OFF-PA-10001972,19.44,3,0,9.3312,0
CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Fairfield,FUR-CH-10000155,897.15,3,0,251.202,0
US-2014-138828,9/2/2014,9/3/2014,First Class,KD-16345,New York City,OFF-AR-10000658,57.75,5,0,16.17,0
US-2014-138828,9/2/2014,9/3/2014,First Class,KD-16345,New York City,OFF-PA-10000349,14.94,3,0,7.0218,0
CA-2017-143651,3/25/2017,3/30/2017,Standard Class,FM-14215,Seattle,OFF-AR-10001446,23.1,2,0,6.93,0
CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Aurora,OFF-EN-10004483,12.536,1,0.2,4.2309,0
CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Aurora,OFF-BI-10002012,1.08,2,0.7,-0.792,0
CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Aurora,OFF-FA-10003021,4.512,3,0.2,0.846,0
CA-2015-155124,3/15/2015,3/21/2015,Standard Class,KS-16300,Lehi,TEC-PH-10003356,16.776,3,0.2,1.6776,0
CA-2017-150931,1/6/2017,1/13/2017,Standard Class,DP-13390,Tuscaloosa,OFF-BI-10004728,33.74,7,0,15.5204,0
CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,San Francisco,OFF-ST-10000078,1325.85,5,0,238.653,0
CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,San Francisco,FUR-BO-10003034,333.999,3,0.15,3.9294,0
CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,San Francisco,OFF-AR-10003514,19.9,5,0,6.567,0
CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Wilmington,FUR-CH-10001708,1268.82,9,0,266.4522,0
CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Wilmington,FUR-BO-10002598,283.92,4,0,82.3368,0
CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Wilmington,OFF-AR-10001022,5.68,2,0,1.7608,0
CA-2017-106782,12/21/2017,12/27/2017,Standard Class,LP-17095,Lafayette,OFF-ST-10004459,375.34,1,0,18.767,0
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Redondo Beach,OFF-PA-10004381,96.08,2,0,46.1184,1
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Redondo Beach,OFF-BI-10000050,11.68,2,0.2,3.942,1
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Redondo Beach,OFF-FA-10000304,4.36,2,0,1.7876,1
CA-2014-102085,10/4/2014,10/9/2014,Standard Class,JD-16015,Seattle,OFF-LA-10002475,29.24,4,0,13.7428,0
CA-2017-107125,11/27/2017,12/2/2017,Standard Class,BD-11320,Los Angeles,OFF-BI-10001989,117.488,7,0.2,41.1208,0
CA-2017-107125,11/27/2017,12/2/2017,Standard Class,BD-11320,Los Angeles,FUR-FU-10000732,18.84,3,0,6.0288,0
CA-2016-125815,10/28/2016,11/1/2016,Second Class,DL-13330,New York City,OFF-AR-10004441,12.42,3,0,5.2164,0
CA-2015-144190,6/9/2015,6/13/2015,Standard Class,NC-18415,Royal Oak,OFF-PA-10000304,12.96,2,0,6.2208,0
CA-2017-117926,12/8/2017,12/12/2017,Second Class,AS-10225,San Francisco,OFF-AP-10002670,69.48,1,0,20.844,1
CA-2015-153906,3/16/2015,3/20/2015,Standard Class,MS-17980,New York City,TEC-PH-10001527,85.9,2,0,2.577,0
